TYPEG;VARIANCE;NB_OBJ;NB_SRC;NB_FL;NB_FU;NBF;TRUST;SF;OF;TRUTH;INTERVAL:30-34/35-39/40-44/45-49/50-54/55-59/60-64/65-69/70-74/75-79/;PRP_55-55_AGENDAG_10_distrib
cpr;100;10;11;2;2;20;68;0,2,5,7,8,11,13,14,17,19-1,3,4,6,9,10,13,14,16,19-0,2,5,6,8,10,13,15,17,19-0,2,4,7,9,10,12,15,17,18-0,2,4,7,9,10,12,15,17,18-0,3,5,6,8,11,12,14,16,18-0,2,5,6,8,10,13,14,17,18-0,2,4,6,8,10,13,14,17,18-0,2,4,6,9,10,12,15,16,18-0,2,5,6,8,10,12,14,16,18-0,2,4,6,8,10,12,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-8-10-12-14-16-18;;563/prop7617
cpr;100;10;11;2;2;20;68;1,3,4,6,9,10,12,15,16,19-1,2,5,6,9,11,12,15,16,19-1,2,5,7,9,11,12,15,17,19-1,2,5,6,9,11,13,14,17,19-1,3,5,6,9,11,12,15,16,19-0,2,5,6,9,11,13,14,17,19-0,3,4,7,8,11,12,14,17,18-0,3,5,6,9,11,13,14,16,18-1,3,5,6,9,11,12,14,16,18-0,3,5,6,9,11,13,14,17,18-0,3,5,6,9,11,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-6-9-11-12-14-17-18;;563/prop7618
cpr;100;10;11;2;2;20;68;1,3,4,6,9,10,13,14,16,19-0,3,5,7,9,10,12,14,16,18-0,2,5,7,8,10,12,15,17,18-0,3,5,7,8,10,12,14,16,18-1,3,4,6,8,11,13,14,16,19-0,2,5,7,8,11,12,15,17,19-0,3,4,7,9,11,13,14,16,19-0,2,5,7,9,11,12,14,16,19-0,3,4,7,8,11,13,14,16,19-0,2,4,7,8,11,13,14,16,19-0,2,4,7,8,11,12,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-8-11-12-14-16-19;;563/prop7619
cpr;100;10;11;2;2;20;68;0,3,4,6,8,11,12,14,17,19-1,3,5,7,8,11,12,14,17,19-1,3,5,6,8,11,13,14,17,19-1,2,5,6,8,11,13,14,16,18-1,2,5,7,8,11,13,15,17,19-0,2,5,7,9,10,12,15,16,19-1,2,5,6,9,10,13,14,16,19-0,2,5,6,8,10,12,14,16,19-0,2,5,7,9,10,13,14,16,18-0,2,5,7,8,10,13,15,16,19-0,2,5,7,8,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-7-8-10-13-14-16-19;;563/prop7620
cpr;100;10;11;2;2;20;68;1,2,4,6,8,11,12,14,16,18-0,3,4,6,8,10,12,14,17,19-1,2,4,6,9,10,12,14,17,18-0,3,4,7,9,11,12,15,17,18-1,2,5,6,9,10,12,14,16,19-0,2,5,7,9,11,12,15,17,19-0,2,5,7,8,10,12,15,16,18-0,2,4,6,9,10,12,15,16,18-0,3,4,6,9,10,12,15,16,19-0,2,4,6,9,10,12,15,16,19-0,2,4,7,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-10-12-15-16-19;;563/prop7621
cpr;100;10;11;2;2;20;68;1,2,5,7,8,11,12,15,17,19-1,3,5,7,8,10,12,14,16,18-0,3,5,7,9,10,12,14,17,19-1,3,5,7,8,10,13,14,16,18-0,3,5,6,9,10,12,14,17,19-0,3,5,6,9,10,13,14,16,18-1,3,4,6,9,10,12,14,16,19-1,2,5,6,9,11,13,14,17,19-0,2,5,7,9,10,13,14,16,19-1,2,5,7,9,10,13,14,16,19-1,2,5,6,9,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-9-10-13-14-16-19;;563/prop7622
cpr;100;10;11;2;2;20;68;0,2,5,7,8,11,13,14,16,18-1,2,5,7,9,10,12,15,16,18-0,3,4,7,9,11,13,14,17,19-1,2,5,7,9,11,13,14,16,18-0,3,4,6,9,11,12,14,16,19-1,2,5,7,9,11,13,14,16,19-0,3,4,6,9,11,12,15,16,19-1,2,4,6,9,10,12,15,16,19-1,2,5,6,9,11,13,15,16,18-1,2,5,6,9,11,13,15,16,19-1,2,4,6,9,11,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-11-13-15-16-19;;563/prop7623
cpr;100;10;11;2;2;20;68;1,2,5,7,9,11,12,14,16,18-0,3,5,7,8,11,13,15,17,19-0,3,5,7,8,11,13,15,17,19-0,2,5,7,9,11,13,14,16,18-1,2,4,6,9,10,13,14,17,19-1,2,5,6,8,11,13,15,16,19-0,2,5,7,9,10,12,14,16,19-0,2,5,6,8,11,12,14,16,19-0,2,5,7,8,10,13,15,16,19-1,2,5,6,8,10,13,14,16,19-0,2,5,6,8,10,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-10-13-14-16-19;;563/prop7624
cpr;100;10;11;2;2;20;68;1,3,5,7,8,10,13,15,17,19-1,3,5,6,8,10,12,15,16,19-0,3,5,6,8,11,12,15,16,19-0,3,5,6,9,10,12,15,16,18-0,2,4,6,8,11,13,15,17,18-0,2,4,6,9,10,13,14,17,18-1,2,4,6,9,11,13,15,17,19-0,2,4,6,9,11,13,15,17,19-0,2,4,6,9,10,12,15,17,19-0,2,4,6,9,10,13,14,16,19-0,2,4,6,9,10,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-10-13-15-16-19;;563/prop7625
cpr;100;10;11;2;2;20;68;0,3,4,6,8,10,12,15,17,19-0,3,4,6,9,11,12,14,17,19-0,2,5,6,8,11,13,15,16,19-0,2,4,7,8,11,13,14,16,19-0,2,4,7,8,11,12,14,17,19-0,2,4,7,9,10,12,15,17,19-0,3,4,6,9,11,13,14,17,18-0,2,4,7,8,11,13,15,17,19-0,2,4,7,8,11,13,14,17,18-0,2,4,7,9,10,13,15,17,18-0,2,4,7,9,11,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-13-15-17-18;;563/prop7626
cpr;100;10;11;2;2;20;68;0,3,4,6,8,11,13,14,17,18-1,3,4,7,8,11,12,14,17,18-1,3,4,7,9,10,12,14,16,19-0,2,5,7,8,10,13,15,17,19-0,3,5,6,8,10,13,15,16,18-1,3,5,6,9,11,12,15,16,19-0,3,4,7,8,11,12,15,17,18-0,2,4,7,8,11,12,15,16,19-0,3,5,6,8,11,12,15,16,18-0,2,5,7,8,11,12,15,16,19-0,3,5,7,8,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-11-12-15-16-19;;563/prop7627
cpr;100;10;11;2;2;20;68;0,2,5,6,8,10,13,14,16,19-0,3,4,7,8,11,13,14,17,19-0,3,5,6,8,11,13,15,16,19-0,3,5,6,8,10,12,15,17,19-0,3,4,6,9,11,12,14,16,18-0,2,5,6,8,11,12,15,16,19-1,2,4,7,9,11,12,15,17,18-0,3,4,6,8,11,12,15,17,19-0,3,4,6,9,11,12,15,16,19-0,2,4,6,9,10,12,15,17,19-0,2,4,6,9,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-11-12-15-17-19;;563/prop7628
cpr;100;10;11;2;2;20;68;0,3,5,7,8,11,13,15,16,18-1,3,4,6,8,10,13,14,16,18-1,2,5,7,9,10,13,14,16,18-0,2,4,7,9,10,12,15,17,18-1,3,4,7,8,10,12,15,16,18-0,2,4,7,9,10,12,15,17,19-0,2,4,6,8,10,12,15,17,19-1,2,4,7,9,10,12,15,17,19-0,2,4,7,8,10,13,15,17,18-1,3,4,7,8,10,13,15,17,19-1,2,4,7,8,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-13-15-17-19;;563/prop7629
cpr;100;10;11;2;2;20;68;0,3,5,6,8,11,13,14,17,19-1,2,5,7,9,10,12,15,16,18-1,3,5,7,9,10,13,15,16,18-1,3,4,7,8,10,13,15,17,18-0,2,5,7,8,10,13,15,16,18-0,3,5,7,9,11,13,15,16,18-1,3,4,7,9,11,13,15,16,18-0,3,5,7,8,11,12,15,16,19-0,3,5,7,8,10,12,15,16,18-0,3,5,7,8,11,12,15,16,18-0,3,4,7,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-12-15-16-18;;563/prop7630
cpr;100;10;11;2;2;20;68;0,3,4,7,9,11,12,15,16,19-0,2,4,6,9,10,12,15,16,19-0,2,4,6,9,10,12,14,17,19-0,3,5,6,9,11,13,15,16,18-0,3,4,6,9,11,12,14,17,18-1,3,5,7,9,11,13,15,17,18-1,2,5,7,9,10,12,15,17,19-1,3,5,7,9,10,12,15,16,18-0,3,4,6,9,10,12,15,17,18-1,3,4,6,9,10,12,15,17,18-1,3,5,6,9,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-9-10-12-15-17-18;;563/prop7631
cpr;100;10;11;2;2;20;68;1,2,4,6,8,11,12,15,16,19-1,2,4,7,8,11,12,14,16,18-1,3,4,6,8,11,13,15,16,18-0,2,4,7,9,11,12,14,16,19-0,2,4,7,8,11,12,14,16,18-1,3,4,6,8,11,12,14,17,19-0,3,4,7,8,10,12,14,17,18-0,3,4,7,9,11,13,15,17,19-0,3,4,7,9,11,13,14,17,18-0,3,4,6,8,11,13,14,17,19-0,3,4,7,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-13-14-17-19;;563/prop7632
cpr;100;10;11;2;2;20;68;1,2,5,6,9,10,13,15,16,18-1,3,5,7,9,11,12,14,16,18-1,3,5,7,9,11,12,14,16,18-1,2,4,7,9,11,12,14,17,18-1,3,4,7,9,10,12,15,16,18-0,3,5,7,9,11,12,14,16,19-1,3,4,6,9,11,12,15,16,19-0,2,4,6,8,11,12,15,16,19-0,2,4,7,9,11,12,15,17,18-1,2,4,7,9,11,12,15,16,19-0,2,4,7,9,11,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-12-15-16-19;;563/prop7633
cpr;100;10;11;2;2;20;68;1,3,4,7,9,10,13,15,17,19-0,2,5,7,9,10,13,14,17,18-0,2,5,7,9,11,12,14,17,18-0,2,5,7,8,11,12,15,16,18-1,3,4,6,8,10,13,15,17,19-0,2,5,6,9,10,12,14,17,18-1,2,4,6,8,10,13,15,16,18-0,2,5,6,8,10,12,15,17,19-0,2,5,7,8,10,12,15,17,18-1,2,5,6,9,10,12,15,17,18-1,2,5,6,8,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-12-15-17-18;;563/prop7634
cpr;100;10;11;2;2;20;68;0,3,5,6,9,10,12,15,16,19-1,3,5,6,9,11,13,14,16,18-1,2,5,6,8,11,13,14,16,18-0,2,4,7,8,11,12,14,16,19-0,2,4,6,9,11,13,14,16,18-0,2,5,7,9,11,13,15,16,18-0,3,5,7,9,11,12,15,16,18-0,3,4,6,8,11,12,15,16,18-0,3,4,7,9,11,13,14,16,18-0,3,4,6,8,11,13,15,16,18-0,3,4,7,8,11,13,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-7-8-11-13-15-16-18;;563/prop7635
cpr;100;10;11;2;2;20;68;0,2,4,7,9,10,12,14,17,19-1,3,5,6,8,10,12,15,17,18-1,2,4,7,9,10,12,15,16,19-0,3,4,7,9,10,12,14,17,18-1,3,5,7,9,11,13,14,17,18-1,3,4,6,9,11,13,15,17,18-0,3,5,6,8,10,13,14,16,18-1,3,5,6,9,10,13,15,16,18-1,3,4,6,9,10,12,15,16,18-1,3,5,6,9,10,13,14,16,18-1,3,4,6,9,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-10-13-14-16-18;;563/prop7636
cpr;100;10;11;2;2;20;68;1,2,5,7,8,10,13,14,17,19-1,3,4,6,8,10,12,14,16,19-1,2,5,6,8,10,13,15,16,19-1,2,4,7,8,10,12,14,16,18-1,3,4,7,9,10,12,14,16,18-0,3,4,6,8,10,12,14,16,18-0,3,4,6,8,10,12,14,16,18-0,3,5,7,8,10,13,15,17,18-0,3,5,7,9,11,12,15,16,18-0,3,5,6,8,10,12,15,16,18-0,3,5,7,8,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-10-12-15-16-18;;563/prop7637
cpr;100;10;11;2;2;20;68;1,2,5,7,8,10,13,14,16,19-1,3,4,7,8,11,12,14,17,19-0,3,5,7,9,10,13,14,16,19-0,2,5,6,9,11,13,14,16,19-1,2,5,7,8,11,13,14,17,19-1,2,4,7,8,10,13,15,17,19-0,3,4,6,8,11,13,15,17,19-0,2,4,7,9,10,13,14,17,19-0,2,4,7,9,10,13,15,17,18-0,2,4,7,8,11,13,15,17,19-0,2,4,7,9,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-13-15-17-19;;563/prop7639
cpr;100;10;11;2;2;20;68;0,3,4,7,9,11,12,14,16,19-0,3,5,7,8,10,12,14,17,18-0,3,5,7,8,11,12,15,16,19-1,2,4,6,8,11,12,15,17,19-0,3,5,7,8,10,13,14,17,18-0,3,5,7,8,10,13,14,17,19-0,2,5,7,8,10,13,14,17,18-0,2,5,6,8,10,13,14,17,18-0,2,5,6,8,11,13,14,16,18-0,2,5,6,8,11,13,15,17,19-0,2,5,6,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-5-6-8-11-13-14-17-19;;563/prop7778
cpr;100;10;11;2;2;20;68;1,3,4,7,9,10,12,14,17,19-1,3,5,7,9,10,13,14,17,18-1,2,4,6,9,10,13,14,16,18-0,2,5,6,9,11,13,14,16,18-0,2,5,6,8,10,13,15,16,19-1,2,5,7,9,11,13,14,16,19-1,3,5,6,9,11,13,15,17,19-1,2,5,6,8,11,13,14,17,19-1,2,5,6,9,11,13,14,16,19-1,3,5,6,8,11,13,14,17,19-1,3,5,6,8,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-11-13-14-16-19;;563/prop7794
cpr;100;10;11;2;2;20;68;0,2,5,6,8,10,12,14,17,18-0,2,5,6,8,11,12,14,17,18-1,2,4,6,8,11,12,15,16,18-0,3,5,7,9,11,13,14,17,19-0,3,4,6,8,10,13,14,17,19-0,2,4,7,9,11,12,15,17,18-0,2,4,6,9,11,12,14,17,18-0,3,4,6,8,11,12,15,16,19-0,2,4,7,9,11,12,15,17,19-0,3,4,6,9,10,12,15,17,19-0,3,4,6,9,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-9-11-12-15-17-19;;563/prop7780
cpr;100;10;11;2;2;20;68;0,3,4,6,8,10,13,14,16,19-0,2,4,6,8,10,13,15,16,18-0,3,5,6,8,11,12,14,17,18-0,3,4,6,8,11,13,15,16,19-1,2,4,6,9,10,13,15,16,19-1,2,4,6,9,10,12,14,17,19-1,2,4,6,9,10,13,15,17,19-1,2,4,6,8,11,12,14,17,18-1,2,4,6,9,11,12,15,17,18-1,2,4,6,8,10,12,15,17,19-1,2,4,6,8,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-11-12-15-17-19;;563/prop7915
cpr;100;10;11;2;2;20;68;1,3,4,7,8,10,13,14,17,19-0,3,5,6,9,10,12,15,17,18-0,3,5,6,8,11,12,14,17,19-0,3,4,7,9,10,12,15,17,19-1,2,4,7,8,10,12,15,16,19-1,3,5,7,9,10,12,14,17,19-1,2,4,6,9,11,12,15,16,19-1,2,5,7,9,11,13,15,17,18-1,2,5,7,9,11,13,14,17,19-1,2,5,7,9,10,12,15,17,19-1,2,5,7,9,11,12,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-11-12-15-17-19;;563/prop7916
cpr;100;10;11;2;2;20;68;1,2,5,7,9,11,13,15,17,19-1,2,4,6,8,11,12,14,17,19-0,3,4,6,8,10,12,14,16,19-1,2,4,7,9,10,13,14,16,19-1,2,5,6,8,11,13,14,16,19-1,2,4,6,9,10,13,14,16,19-1,2,4,6,8,11,13,14,17,18-1,2,4,6,9,11,13,14,16,19-0,2,4,6,9,10,13,14,16,19-0,2,4,6,9,10,13,14,16,18-0,2,4,6,9,11,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-6-9-11-13-14-16-18;;563/prop7917
cpr;100;10;11;2;2;20;68;0,2,5,6,9,10,12,14,17,19-0,2,5,7,8,11,12,14,17,19-1,3,4,6,8,11,13,14,16,19-1,3,4,6,8,11,13,14,16,18-1,2,4,7,9,11,12,15,17,18-1,2,5,6,9,11,13,15,17,18-0,2,5,6,9,10,12,15,16,18-1,2,5,6,8,10,12,15,17,18-1,2,4,6,8,11,12,14,16,18-1,2,5,6,9,11,12,15,16,18-1,2,5,6,8,11,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-11-12-15-16-18;;563/prop7918
cpr;100;10;11;2;2;20;68;0,2,5,7,8,11,12,14,17,18-1,3,4,6,9,10,13,14,16,19-1,2,4,6,8,10,12,14,17,19-0,3,4,7,8,10,13,14,16,19-1,2,5,6,8,10,12,15,17,18-0,2,4,6,9,11,12,15,16,18-0,3,4,6,8,11,12,14,16,19-0,3,4,6,9,10,12,15,16,19-0,3,5,7,8,10,12,15,16,18-1,3,4,6,8,10,12,15,16,18-0,3,4,6,8,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-4-6-8-10-12-15-16-18;;563/prop7919
cpr;100;10;11;2;2;20;68;1,2,5,7,8,10,12,14,16,18-0,3,4,7,8,11,12,14,16,19-0,2,4,7,8,10,13,14,17,19-1,3,4,7,8,10,13,14,17,18-1,3,5,7,9,10,12,14,16,18-0,3,4,7,8,10,13,14,16,19-1,3,5,6,9,10,13,14,16,19-1,3,5,7,9,10,13,15,17,19-1,3,4,6,9,11,13,15,16,19-1,3,4,6,9,10,13,15,16,19-1,3,4,7,9,10,13,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-10-13-15-16-19;;563/prop7920
cpr;100;10;11;2;2;20;68;0,2,5,7,9,10,13,14,16,18-0,2,5,6,9,11,13,14,17,18-0,3,5,7,9,11,12,15,16,19-1,2,4,7,9,11,13,14,16,19-0,3,5,7,9,11,12,14,16,19-1,3,5,6,8,10,12,14,17,19-1,2,5,6,9,11,13,15,16,19-1,2,5,6,8,11,12,14,16,19-1,2,5,6,9,11,13,14,16,19-1,2,5,6,8,11,13,14,16,19-1,3,5,6,8,11,13,14,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-6-8-11-13-14-16-19;;563/prop7996
cpr;100;10;11;2;2;20;68;1,2,5,7,9,11,12,14,16,19-0,3,5,6,8,10,13,15,16,19-0,2,4,7,9,10,12,14,16,19-1,2,5,6,9,11,13,15,17,19-1,2,4,6,8,10,13,15,17,18-1,3,4,7,8,10,12,15,17,18-1,3,5,6,9,10,13,14,17,19-1,3,4,7,8,10,12,15,17,19-1,3,4,7,9,10,13,14,17,18-1,3,4,6,9,10,13,15,17,19-1,3,4,7,9,10,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-10-13-15-17-19;;563/prop7921
cpr;100;10;11;2;2;20;68;0,3,4,7,8,10,13,15,16,18-0,3,5,7,8,10,13,15,17,19-0,2,5,6,8,10,13,14,17,18-1,2,5,6,9,11,13,15,17,19-0,2,5,6,9,11,13,15,17,18-1,3,5,7,9,11,12,14,16,19-1,3,5,7,8,11,13,15,17,19-1,3,5,6,8,11,13,14,17,18-1,3,5,7,9,11,13,15,16,18-1,3,5,7,9,11,13,14,16,18-1,3,5,7,9,11,13,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-5-7-9-11-13-14-17-18;;563/prop7922
cpr;100;10;11;2;2;20;68;0,2,5,6,8,11,12,15,16,18-1,2,5,6,8,11,12,15,16,18-0,2,5,7,8,11,13,15,17,18-1,3,4,7,8,10,13,15,17,19-0,3,4,6,8,11,12,14,16,19-1,3,4,6,8,10,13,15,17,19-1,2,5,6,8,11,12,14,16,19-1,2,4,6,9,10,13,14,17,19-1,3,4,6,8,11,13,14,16,19-1,2,4,6,8,11,12,14,17,19-1,2,4,6,8,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-8-11-13-14-17-19;;563/prop7923
cpr;100;10;11;2;2;20;68;0,2,5,7,9,11,12,15,16,19-1,3,4,7,8,10,12,15,16,19-0,3,4,7,8,10,12,15,17,19-0,2,4,7,9,11,13,14,16,18-0,2,5,6,8,10,12,14,17,18-0,3,5,7,8,10,12,14,17,19-1,3,5,7,8,10,12,15,16,18-1,3,5,7,8,10,13,14,17,18-1,3,5,7,8,10,13,14,17,18-1,3,5,7,8,10,13,14,16,18-0,3,5,7,8,10,13,14,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-3-5-7-8-10-13-14-16-18;;563/prop7924
cpr;100;10;11;2;2;20;68;0,2,5,6,8,10,13,14,16,18-1,2,5,7,8,11,12,15,17,19-0,2,5,7,9,10,12,14,16,18-1,3,4,6,9,10,13,14,17,19-0,2,4,6,8,10,13,15,17,19-1,2,5,7,9,10,12,14,16,19-1,3,4,6,8,10,13,15,16,19-1,2,4,6,9,10,12,14,16,18-0,2,5,6,9,10,12,15,16,19-1,2,5,6,9,10,12,15,16,19-1,2,4,6,9,10,12,15,16,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-10-12-15-16-19;;563/prop7997
cpr;100;10;11;2;2;20;68;0,3,5,7,9,10,12,15,17,18-1,3,4,6,8,11,12,15,16,19-1,3,5,6,8,10,13,15,16,18-1,2,4,7,8,11,12,15,16,18-0,2,5,6,8,10,13,15,17,18-0,2,4,6,9,10,13,15,17,19-0,2,4,6,9,10,13,15,17,19-1,3,4,6,8,11,13,15,17,18-1,2,4,6,9,10,13,15,17,19-0,2,4,6,9,11,13,15,17,18-1,2,4,6,9,11,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-6-9-11-13-15-17-18;;563/prop7925
cpr;100;10;11;2;2;20;68;0,3,5,6,9,11,12,14,16,18-0,3,4,7,9,11,12,15,16,18-1,2,4,7,8,11,13,14,17,18-1,3,4,7,8,10,13,14,17,19-1,3,5,6,9,10,13,14,17,18-1,3,5,6,9,11,13,14,17,18-0,2,4,6,8,11,13,15,17,19-1,3,4,7,8,11,13,15,17,19-0,3,4,6,9,11,12,15,17,19-1,3,4,6,9,11,13,14,17,19-1,3,4,6,9,11,13,15,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-9-11-13-15-17-19;;563/prop7926
cpr;100;10;11;2;2;20;68;1,2,5,6,9,10,13,14,16,19-1,2,4,6,9,11,13,14,16,18-0,3,4,6,8,11,13,14,17,18-1,3,4,6,9,10,13,15,16,18-0,2,4,7,9,10,12,15,16,18-0,3,4,6,9,10,13,14,17,18-0,3,4,7,8,10,13,14,17,18-0,3,4,7,9,10,12,15,17,18-0,3,4,7,9,11,12,14,17,18-1,3,4,7,9,10,12,14,17,19-1,3,4,7,9,10,12,14,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-7-9-10-12-14-17-18;;563/prop7994
cpr;100;10;11;2;2;20;68;1,3,5,7,9,10,13,15,16,18-1,3,5,6,9,10,12,15,17,18-1,2,4,6,8,11,13,15,16,18-0,2,4,7,8,11,13,14,17,19-0,3,4,7,9,10,13,14,16,19-0,2,4,6,8,11,13,14,17,19-0,2,4,6,8,10,13,14,16,19-0,3,4,6,9,10,13,14,17,19-1,3,5,6,8,10,13,15,17,19-0,3,4,6,8,10,13,14,17,19-1,3,4,6,8,10,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-3-4-6-8-10-13-14-17-19;;563/prop7927
cpr;100;10;11;2;2;20;68;0,2,4,7,9,11,13,15,17,18-0,2,4,6,9,11,12,15,16,18-0,2,4,6,8,11,13,14,17,18-1,3,5,6,8,11,13,15,16,18-1,3,5,6,8,11,13,15,17,19-0,2,5,6,9,11,12,15,17,18-1,2,5,6,8,11,12,15,16,19-1,2,5,6,8,10,12,14,17,19-0,2,5,6,8,11,12,15,17,18-1,2,5,6,8,11,12,15,17,18-1,2,5,6,8,10,12,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-6-8-10-12-15-17-18;;563/prop7928
cpr;100;10;11;2;2;20;68;1,3,4,6,9,10,12,14,17,19-0,2,4,7,8,10,12,14,17,18-0,2,5,6,9,10,12,14,16,18-0,2,5,7,8,10,13,14,16,18-0,2,4,7,8,10,13,15,17,19-0,2,5,7,9,11,12,15,17,18-1,2,5,6,8,10,13,15,16,18-1,2,5,7,9,11,12,15,17,18-0,2,5,7,9,10,12,15,17,18-1,2,5,7,9,11,13,15,17,18-1,2,5,7,9,10,13,15,17,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-5-7-9-10-13-15-17-18;;563/prop7929
cpr;100;10;11;2;2;20;68;0,3,4,6,8,10,12,14,17,19-1,2,5,6,8,11,13,15,16,19-1,3,4,7,8,11,13,14,16,19-0,2,4,7,9,11,13,15,16,18-1,3,4,7,9,11,12,15,17,18-0,3,4,7,8,10,13,15,16,18-1,3,4,7,9,10,12,15,16,19-1,2,4,7,8,10,12,15,17,19-1,2,4,7,8,11,12,15,17,18-1,2,4,7,8,10,12,15,17,18-1,2,4,7,8,10,12,15,16,18;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;1-2-4-7-8-10-12-15-16-18;;563/prop7930
cpr;100;10;11;2;2;20;68;1,3,5,7,9,10,12,14,16,19-0,3,4,6,9,11,12,15,17,18-1,2,5,7,9,10,12,14,16,19-0,2,4,6,9,10,13,15,16,19-1,2,4,7,8,11,13,15,16,19-0,2,5,6,9,11,13,14,16,19-1,2,4,7,8,10,13,14,17,19-1,2,4,7,9,11,13,14,16,19-0,2,4,7,9,11,13,15,17,18-1,2,4,7,9,11,13,14,17,19-0,2,4,7,9,11,13,14,17,19;0,1-2,3-4,5-6,7-8,9-10,11-12,13-14,15-16,17-18,19;0-2-4-7-9-11-13-14-17-19;;563/prop7931
